temperature_en_chiffre,humidity_en_chiffre,temperature_en_chiffre_2days_left,humidity_en_chiffre_2days_left,Wingspan_ft_without_winglets_sharklets,Wingspan_ft_with_winglets_sharklets,Length_ft,Tail_Height_at_OEW_ft,Wheelbase_ft,Cockpit_to_Main_Gear_ft,Main_Gear_Width_ft,STD,Type,Fluid,Water,OAT,OneStep Fluid,TwoStep I Fluid,TwoStep II Fluid,deicing_time_minutes,meteo_numerical,CARRIER_AEG,CARRIER_AHO,CARRIER_AP,CARRIER_ATL,CARRIER_BV,CARRIER_CAR,CARRIER_CCC,CARRIER_DC,CARRIER_EJM,CARRIER_EN,CARRIER_ENT,CARRIER_EUR,CARRIER_EW,CARRIER_EXC,CARRIER_FR,CARRIER_FRD,CARRIER_GA,CARRIER_GAC,CARRIER_GTI,CARRIER_IFM,CARRIER_IG,CARRIER_JDI,CARRIER_KLC,CARRIER_LH,CARRIER_LO,CARRIER_LP,CARRIER_LPR,CARRIER_LS,CARRIER_LX,CARRIER_NJE,CARRIER_OY,CARRIER_PL,CARRIER_ROY,CARRIER_SCH,CARRIER_SK,CARRIER_SRN,CARRIER_STR,CARRIER_SWT,CARRIER_TOY,CARRIER_UPS,CARRIER_USA,CARRIER_VJT,CARRIER_W6,CARRIER_WIL,CARRIER_WR,Month,Year
1.5,89,5.9,89,68.9,0.0,68.6,20.0,24.8,24.8,12.8,1700596800.0,1,149,150,0.0,0,0,0,8.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,2023
1.2,88,6.5,87,0.0,94.2,118.9,34.6,41.0,46.0,22.9,1700601900.0,2,245,328,0.0,0,1,7,13.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
1.2,88,6.5,87,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1700602200.0,1,349,350,0.0,5,0,0,12.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
0.9,87,7.2,83,88.8,0.0,89.1,25.1,35.3,35.3,17.2,1700606100.0,1,283,284,0.0,5,0,0,11.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,2023
-0.8,78,7.8,87,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1700634600.0,2,270,558,-1.0,0,2,5,10.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2023
-0.8,78,7.8,87,0.0,94.2,118.9,34.6,41.0,46.0,22.9,1700636100.0,2,194,603,-1.0,0,1,5,16.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-1.0,76,7.8,87,50.3,0.0,35.5,14.3,12.3,12.3,12.8,1700636700.0,2,90,217,-1.0,0,2,5,9.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-0.4,68,9.7,91,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1700675400.0,1,43,49,-2.0,5,0,0,7.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-3.0,84,9.1,87,88.8,0.0,89.1,25.1,35.3,35.3,17.2,1700692500.0,1,153,154,-2.0,5,0,0,12.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,2023
-0.5,83,8.3,92,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1700710500.0,2,678,1624,-1.0,0,1,5,24.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
3.9,84,-1.1,73,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1700816100.0,2,249,411,5.0,0,2,5,14.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
2.0,84,-2.6,85,117.8,0.0,129.7,40.3,51.2,56.5,18.8,1700855400.0,1,233,233,3.0,5,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
2.0,85,-3.0,84,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1700863500.0,1,139,138,2.0,5,0,0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
1.0,90,-0.5,83,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1700882100.0,2,418,547,0.0,0,3,7,31.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-0.5,91,1.3,72,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1700892000.0,2,159,503,1.0,0,1,5,10.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-0.5,91,1.3,72,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1700892000.0,2,360,938,1.0,0,2,5,12.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-0.5,91,1.3,72,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1700892600.0,1,398,402,-1.0,5,0,0,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2023
-0.5,91,1.3,72,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1700893800.0,2,274,688,0.0,0,2,5,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2023
-0.5,91,1.3,72,0.0,94.2,118.9,34.6,41.0,46.0,22.9,1700895300.0,2,161,508,1.0,0,1,5,8.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-0.8,90,2.0,70,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1700896800.0,2,179,563,1.0,0,1,5,6.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-1.2,90,2.7,70,0.0,85.3,98.1,32.3,33.8,38.8,20.5,1700901900.0,1,75,206,0.0,1,0,0,8.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
0.4,86,5.0,66,0.0,94.2,118.9,34.6,41.0,46.0,22.9,1700908500.0,1,131,131,1.0,0,0,0,6.0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
0.1,91,8.5,71,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1700938500.0,1,146,146,1.0,5,0,0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-0.2,91,8.7,71,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1700940600.0,1,272,273,0.0,5,0,0,11.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
0.0,92,9.2,71,117.8,0.0,129.7,40.3,51.2,56.5,18.8,1700949900.0,1,166,165,0.0,5,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-0.7,87,5.3,87,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1700977500.0,2,149,453,-2.0,0,2,5,15.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-1.9,85,3.7,82,56.3,0.0,51.8,17.2,21.9,21.9,14.9,1700991360.0,2,164,216,-1.0,0,3,7,15.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-1.6,79,4.0,83,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1700993100.0,1,103,109,-1.0,5,0,0,11.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-0.1,62,4.8,80,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1701001500.0,1,43,44,0.0,5,0,0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-1.7,71,2.3,84,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1701024300.0,1,241,242,-2.0,5,0,0,44.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-1.2,72,1.9,84,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1701030600.0,1,180,60,-2.0,7,0,0,11.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-2.9,91,0.2,92,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1701062700.0,1,353,117,-4.0,7,0,0,10.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-3.3,91,-0.5,91,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1701064800.0,1,291,98,-4.0,7,0,0,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-3.3,91,-0.5,91,0.0,94.2,118.9,34.6,41.0,46.0,22.9,1701066600.0,1,381,131,-4.0,7,0,0,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-3.3,91,-0.5,91,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1701066600.0,1,309,109,-4.0,7,0,0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2023
-3.3,91,-0.5,91,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1701067800.0,1,333,112,-4.0,7,0,0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-3.3,91,-0.5,91,0.0,94.2,118.9,34.6,41.0,46.0,22.9,1701068100.0,1,314,106,-4.0,7,0,0,11.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-3.3,91,-0.5,91,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1701068100.0,1,253,86,-4.0,7,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2023
-3.8,92,-1.2,90,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1701072000.0,1,342,119,-4.0,7,0,0,12.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
2.1,71,1.7,73,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1701093000.0,1,94,93,1.0,5,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-0.8,79,0.0,92,117.8,0.0,129.7,40.3,51.2,56.5,18.8,1701125700.0,2,85,197,0.0,0,1,5,10.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-0.4,90,-0.7,87,0.0,85.3,98.1,32.3,33.8,38.8,20.5,1701149100.0,2,454,819,-1.0,0,2,7,13.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-0.4,89,-1.2,89,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1701151200.0,2,405,915,-1.0,0,1,8,44.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-0.4,89,-1.2,89,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1701151800.0,2,433,963,-1.0,0,1,7,12.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2023
-0.4,89,-1.2,89,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1701153000.0,2,629,1272,-1.0,0,2,7,16.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2023
-0.5,88,-1.2,85,0.0,94.2,126.8,33.7,48.0,52.2,23.8,1701161100.0,2,473,319,-1.0,5,5,7,17.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-0.5,84,-1.6,79,0.0,94.2,118.9,34.6,41.0,46.0,22.9,1701167700.0,1,192,66,-1.0,7,0,0,8.0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-0.7,80,-0.0,59,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1701176700.0,2,166,256,-2.0,0,2,7,10.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-0.6,76,0.1,58,0.0,94.2,118.9,34.6,41.0,46.0,22.9,1701180300.0,1,272,90,-1.0,7,0,0,9.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-0.6,76,0.1,58,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1701181500.0,2,216,150,-2.0,0,5,7,10.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-0.6,76,0.1,58,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1701182100.0,2,161,154,-2.0,0,3,7,10.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-0.6,76,0.1,58,0.0,94.2,118.9,34.6,41.0,46.0,22.9,1701183000.0,1,133,131,-1.0,5,0,0,6.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-1.0,82,0.3,64,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1701183600.0,2,445,650,-2.0,0,2,7,11.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2023
-1.9,82,-1.7,71,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1701195300.0,1,411,120,-2.0,7,0,0,13.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-2.1,81,-1.2,71,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1701199800.0,2,193,398,-2.0,5,2,5,10.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2023
-3.7,88,-1.8,81,88.8,0.0,89.1,25.1,35.3,35.3,17.2,1701210900.0,2,345,425,-4.0,0,3,7,11.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,2023
-2.7,88,-2.9,91,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1701234900.0,2,735,1126,-4.0,0,3,7,26.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-2.7,85,-3.3,91,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1701238200.0,1,114,114,-3.0,0,0,0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2023
-2.7,85,-3.3,91,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1701239400.0,1,56,19,-3.0,7,0,0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2023
-2.7,85,-3.3,91,0.0,94.2,118.9,34.6,41.0,46.0,22.9,1701240900.0,1,155,153,-3.0,5,0,0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-2.9,79,-0.8,80,117.8,0.0,129.7,40.3,51.2,56.5,18.8,1701286800.0,1,233,79,-3.0,7,0,0,10.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-0.5,80,-0.4,91,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1701315300.0,2,455,1233,0.0,0,2,5,39.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-0.7,82,-0.4,89,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1701324000.0,1,108,109,0.0,5,0,0,50.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-0.7,82,-0.4,89,0.0,94.2,118.9,34.6,41.0,46.0,22.9,1701325800.0,1,122,120,-2.0,0,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-0.7,82,-0.4,89,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1701325800.0,1,107,107,-2.0,5,0,0,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,2023
-0.7,82,-0.4,89,0.0,94.2,118.9,34.6,41.0,46.0,22.9,1701327300.0,1,112,112,-2.0,5,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-1.8,89,-1.6,82,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1701365100.0,1,131,46,-3.0,7,0,0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-2.3,90,-1.9,82,56.3,0.0,51.8,17.2,21.9,21.9,14.9,1701367200.0,1,73,74,-1.0,5,0,0,10.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-2.6,92,-2.1,81,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1701373200.0,1,334,113,-4.0,7,0,0,11.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2023
-4.2,95,-2.8,89,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1701403200.0,1,225,77,-4.0,7,0,0,7.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2023
-4.9,97,-2.7,88,0.0,94.2,126.8,33.7,48.0,52.2,23.8,1701408300.0,1,188,65,-4.0,7,0,0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2023
-4.9,97,-2.7,88,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1701409500.0,2,217,278,-4.0,0,3,7,10.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2023
-5.0,97,-2.7,85,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1701412500.0,1,333,113,-4.0,7,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,2023
-5.0,97,-2.7,85,0.0,94.2,118.9,34.6,41.0,46.0,22.9,1701413700.0,2,350,369,-4.0,0,3,7,6.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2023
-5.0,97,-2.7,85,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1701413700.0,1,417,138,-4.0,7,0,0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,2023
-3.4,95,-3.6,78,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1701426900.0,2,801,1148,-3.0,0,3,7,23.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2023
-2.2,88,-2.6,70,94.0,0.0,99.4,25.5,49.7,49.7,16.0,1701428400.0,1,322,111,-3.0,7,0,0,9.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2023
-0.2,80,-1.3,70,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1701435900.0,1,151,140,-1.0,0,0,0,9.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2023
0.1,80,-0.5,69,0.0,94.2,118.9,34.6,41.0,46.0,22.9,1701439500.0,1,219,72,-1.0,7,0,0,5.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2023
0.1,80,-0.5,69,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1701442200.0,1,148,147,-1.0,5,0,0,10.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,2023
